age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,date,latitude,longitude,contact_month,contact_year,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth
30,services,MARRIED,high.school,True,False,True,cellular,102,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2018-06-30,46.265,-99.366,6,2018,11010,2,1,2014-07-26,27
41,admin.,SINGLE,university.degree,False,False,True,cellular,593,2,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2016-07-17,41.441,-67.73,7,2016,136243,2,0,2014-10-24,12
36,blue-collar,SINGLE,high.school,False,False,True,cellular,1347,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,True,2019-06-15,38.208,-67.21,6,2019,20026,1,1,2014-12-28,14
28,admin.,SINGLE,university.degree,False,True,False,cellular,69,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2016-04-07,39.313,-89.331,4,2016,135353,1,2,2014-05-05,16
36,technician,SINGLE,university.degree,False,False,False,cellular,307,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-02-18,41.069,-70.457,2,2019,18989,2,2,2014-08-09,12
38,blue-collar,MARRIED,basic.9y,True,False,False,cellular,242,2,,2,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2015-12-29,34.388,-71.554,12,2015,118470,1,0,2014-11-04,4
37,self-employed,DIVORCED,university.degree,False,False,False,cellular,143,3,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2018-05-25,26.211,-90.314,5,2018,176346,2,2,2014-08-30,32
39,blue-collar,MARRIED,basic.9y,False,False,False,cellular,129,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2016-05-28,26.51,-73.53,5,2016,135716,0,2,2014-05-16,10
39,blue-collar,MARRIED,basic.6y,False,False,False,cellular,320,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2016-07-17,38.715,-81.374,7,2016,43328,1,0,2014-08-21,16
31,blue-collar,MARRIED,basic.6y,True,True,False,cellular,290,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-06-15,35.914,-123.765,6,2017,91243,1,1,2014-08-16,21
44,unemployed,MARRIED,basic.9y,False,True,False,cellular,206,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-08-01,48.593,-116.363,8,2018,155325,0,2,2014-04-20,12
38,self-employed,MARRIED,basic.9y,False,False,False,cellular,270,4,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2017-04-10,37.609,-111.557,4,2017,8643,2,0,2014-07-20,16
48,entrepreneur,MARRIED,basic.6y,False,False,False,cellular,1369,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-12-06,47.73,-98.003,12,2019,172901,2,1,2014-03-14,19
35,technician,MARRIED,professional.course,False,True,False,cellular,456,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-08-21,43.134,-123.179,8,2017,89587,2,1,2014-12-08,30
41,blue-collar,MARRIED,basic.4y,True,False,True,cellular,17,3,,2,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2015-03-01,31.669,-81.032,3,2015,88260,1,2,2014-07-20,1
49,services,SINGLE,high.school,False,False,True,cellular,231,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2019-10-31,36.111,-79.339,10,2019,60391,0,0,2014-05-13,18
28,admin.,MARRIED,high.school,False,True,False,cellular,293,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-05-20,45.691,-99.604,5,2019,177938,0,0,2014-04-27,14
34,services,MARRIED,high.school,False,False,False,cellular,215,2,,2,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2017-04-13,39.297,-79.598,4,2017,130290,2,1,2014-10-03,3
35,technician,MARRIED,professional.course,False,False,True,cellular,273,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-07-27,46.187,-81.918,7,2015,38639,1,2,2014-08-01,9
33,blue-collar,MARRIED,basic.9y,True,False,False,cellular,804,2,9,1,SUCCESS,-1.8,92.893,-46.2,1.334,50991,False,2019-09-04,27.657,-97.579,9,2019,98225,0,1,2014-08-07,22
48,entrepreneur,SINGLE,professional.course,False,True,False,cellular,606,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-10-23,29.357,-86.018,10,2019,11722,1,1,2014-01-17,22
29,admin.,SINGLE,university.degree,False,False,False,cellular,142,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-08-11,28.831,-67.658,8,2017,161000,1,2,2014-01-08,15
44,admin.,MARRIED,basic.9y,True,False,False,cellular,217,3,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2019-02-02,39.602,-86.859,2,2019,117054,2,1,2014-02-17,24
35,admin.,SINGLE,university.degree,False,False,False,cellular,261,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2015-05-20,47.791,-87.665,5,2015,47260,2,1,2014-10-12,19
32,services,MARRIED,high.school,False,True,False,telephone,309,3,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2019-07-15,40.993,-95.805,7,2019,128805,1,0,2014-03-21,3
37,admin.,MARRIED,university.degree,False,False,False,cellular,232,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2018-10-11,48.475,-107.46,10,2018,56340,1,1,2014-11-04,2
48,blue-collar,MARRIED,basic.6y,True,False,True,cellular,152,4,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2016-06-29,30.959,-72.92,6,2016,145385,2,2,2014-06-19,28
50,admin.,DIVORCED,university.degree,False,True,False,cellular,335,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2015-11-22,35.213,-94.223,11,2015,27419,0,2,2014-01-19,29
43,blue-collar,MARRIED,basic.4y,False,False,False,cellular,437,4,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2017-02-16,43.447,-97.442,2,2017,85751,0,1,2014-06-23,11
33,admin.,MARRIED,high.school,False,False,False,telephone,167,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2016-12-21,40.89,-82.792,12,2016,20323,1,1,2014-09-29,4
29,blue-collar,MARRIED,basic.4y,False,True,False,cellular,140,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-06-30,43.416,-89.827,6,2017,169146,0,0,2014-06-18,21
42,blue-collar,MARRIED,basic.6y,True,True,False,cellular,458,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2016-11-03,28.426,-90.035,11,2016,149411,1,0,2014-02-12,31
34,technician,MARRIED,professional.course,False,True,False,cellular,91,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-02-26,27.787,-100.351,2,2019,58038,2,0,2014-08-10,23
36,blue-collar,MARRIED,basic.9y,False,True,False,cellular,284,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-06-05,47.54,-110.035,6,2019,38433,0,1,2014-02-20,25
38,services,DIVORCED,high.school,True,False,False,cellular,185,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-10-30,34.168,-96.532,10,2017,135854,1,1,2014-12-31,25
28,blue-collar,SINGLE,basic.9y,True,False,False,cellular,77,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-05-25,39.004,-120.459,5,2015,45815,2,0,2014-06-07,5
29,student,SINGLE,basic.9y,False,False,False,cellular,467,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2015-09-02,24.745,-105.831,9,2015,142353,2,0,2014-12-17,25
41,blue-collar,MARRIED,basic.4y,False,True,False,cellular,187,8,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-01-03,35.031,-108.612,1,2017,62297,1,2,2014-10-11,32
45,entrepreneur,MARRIED,university.degree,False,True,False,cellular,1074,4,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,True,2016-05-08,48.701,-70.443,5,2016,11203,2,1,2014-08-31,25
37,blue-collar,MARRIED,basic.9y,True,False,False,telephone,97,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2019-08-28,42.417,-110.873,8,2019,122172,1,1,2014-07-20,1
34,services,MARRIED,high.school,False,False,True,cellular,362,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2017-05-22,35.398,-90.468,5,2017,46739,2,2,2014-11-06,14
39,technician,DIVORCED,professional.course,False,False,True,cellular,445,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2016-10-20,46.392,-94.326,10,2016,21094,1,2,2014-04-06,16
46,services,MARRIED,basic.9y,False,False,True,cellular,227,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2018-04-28,46.45,-81.106,4,2018,141845,2,0,2014-04-25,21
33,admin.,SINGLE,high.school,False,True,False,cellular,281,3,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2016-06-20,40.316,-107.454,6,2016,144443,2,0,2014-09-26,28
52,blue-collar,MARRIED,basic.4y,False,False,False,cellular,667,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,True,2017-06-30,27.479,-112.971,6,2017,45582,1,0,2014-05-26,15
33,blue-collar,MARRIED,basic.6y,False,True,True,cellular,686,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,True,2018-08-17,39.459,-81.403,8,2018,130650,0,2,2014-03-22,11
34,blue-collar,MARRIED,basic.9y,False,True,False,cellular,157,3,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2017-08-02,45.835,-72.467,8,2017,12560,2,0,2014-07-12,28
48,blue-collar,MARRIED,basic.6y,True,False,False,telephone,22,6,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2015-07-19,25.286,-79.485,7,2015,35831,2,0,2014-11-20,24
34,services,MARRIED,high.school,False,True,False,telephone,276,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2017-01-21,26.652,-82.624,1,2017,13619,0,1,2014-11-05,26
40,blue-collar,MARRIED,unknown,False,False,False,cellular,232,6,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-09-15,35.826,-80.993,9,2016,37794,0,1,2014-02-19,18
43,unemployed,MARRIED,basic.4y,False,False,False,cellular,117,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-07-25,41.103,-124.645,7,2016,38696,1,1,2014-09-13,11
59,admin.,MARRIED,high.school,False,False,False,cellular,232,2,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2016-12-01,43.86,-88.32,12,2016,169457,2,0,2014-07-25,11
39,technician,SINGLE,professional.course,False,False,False,cellular,940,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2017-03-01,47.709,-115.975,3,2017,41570,1,2,2014-12-07,14
42,services,MARRIED,high.school,False,True,False,cellular,337,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-03-03,27.967,-120.171,3,2018,72098,0,1,2014-06-01,8
39,housemaid,MARRIED,high.school,True,False,False,cellular,361,5,,1,FAILURE,-1.8,92.893,-46.2,1.334,50991,False,2017-11-26,45.513,-89.461,11,2017,69194,2,0,2014-08-07,1
31,blue-collar,MARRIED,basic.4y,False,True,False,cellular,796,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.334,50991,False,2015-01-09,35.126,-99.538,1,2015,68447,2,1,2014-06-16,25
37,technician,SINGLE,university.degree,False,True,True,cellular,606,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,True,2016-10-13,38.468,-90.603,10,2016,169236,2,1,2014-06-22,4
39,technician,MARRIED,professional.course,False,False,False,cellular,31,2,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-07-25,30.504,-114.561,7,2018,159551,1,0,2014-01-27,12
57,admin.,MARRIED,high.school,True,True,False,cellular,55,5,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-07-24,24.809,-99.69,7,2015,114808,0,1,2014-05-08,19
30,technician,SINGLE,professional.course,False,False,False,cellular,86,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-06-11,26.167,-87.027,6,2019,126835,2,1,2014-12-23,21
38,admin.,SINGLE,university.degree,False,False,False,cellular,219,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-06-06,27.661,-108.292,6,2017,171310,1,0,2014-11-28,8
40,management,MARRIED,unknown,False,False,False,telephone,25,5,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2019-03-22,37.269,-77.068,3,2019,156138,0,1,2014-12-05,14
31,blue-collar,MARRIED,basic.4y,True,False,False,cellular,210,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-04-13,32.94,-100.859,4,2016,130223,1,0,2014-10-23,23
42,blue-collar,SINGLE,basic.9y,True,True,False,cellular,16,5,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-12-21,44.244,-108.456,12,2018,97865,1,0,2014-01-26,28
51,services,MARRIED,professional.course,True,False,False,cellular,113,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-02-20,30.773,-96.068,2,2019,40605,2,2,2014-04-04,21
44,blue-collar,MARRIED,basic.9y,False,False,False,cellular,315,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-10-18,28.736,-104.18,10,2017,8378,2,1,2014-07-26,5
28,services,MARRIED,basic.9y,True,True,False,cellular,343,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-06-01,43.018,-79.069,6,2017,82855,1,0,2014-07-26,10
34,management,MARRIED,basic.4y,False,False,False,cellular,175,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-10-09,41.394,-112.731,10,2017,13982,2,1,2014-05-01,23
35,blue-collar,MARRIED,basic.9y,False,False,False,telephone,82,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-10-17,42.568,-77.303,10,2015,87556,0,0,2014-05-13,18
45,admin.,DIVORCED,basic.9y,True,False,False,cellular,270,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-03-30,48.869,-105.626,3,2017,174524,1,2,2014-05-13,31
34,technician,MARRIED,university.degree,False,True,False,cellular,83,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-05-13,38.732,-72.959,5,2017,112176,0,2,2014-09-18,22
44,blue-collar,MARRIED,basic.6y,False,False,False,cellular,57,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-10,32.28,-68.061,10,2018,171131,2,1,2014-04-26,6
34,management,MARRIED,basic.4y,False,True,False,cellular,124,5,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-10-01,29.91,-113.544,10,2015,116117,2,1,2014-02-14,3
27,admin.,SINGLE,high.school,False,True,False,cellular,240,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-26,24.525,-79.753,12,2019,118107,0,1,2014-03-12,13
32,blue-collar,MARRIED,basic.9y,False,True,False,cellular,413,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-07-10,35.558,-82.24,7,2017,37496,2,1,2014-06-02,23
33,technician,MARRIED,university.degree,False,True,False,telephone,755,3,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-11-18,34.541,-78.34,11,2016,18399,0,1,2014-09-06,2
35,admin.,SINGLE,high.school,False,True,True,cellular,106,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-11-06,26.746,-76.59,11,2018,57468,2,0,2014-03-14,9
38,admin.,SINGLE,high.school,False,True,False,cellular,187,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-06-08,42.284,-94.342,6,2015,54695,1,1,2014-07-08,17
31,housemaid,SINGLE,high.school,False,True,False,cellular,633,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-14,40.992,-80.953,4,2017,53907,1,0,2014-08-08,14
50,blue-collar,MARRIED,professional.course,False,True,False,cellular,247,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-03-18,33.312,-81.008,3,2019,85628,2,2,2014-06-28,16
35,management,MARRIED,university.degree,False,False,False,cellular,370,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-10-11,46.15,-110.348,10,2015,14917,0,0,2014-11-02,1
30,blue-collar,MARRIED,basic.4y,False,False,False,cellular,205,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-12-16,44.789,-101.409,12,2019,37543,2,1,2014-06-02,31
50,blue-collar,MARRIED,professional.course,True,True,False,cellular,51,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2017-03-20,26.53,-76.523,3,2017,111815,1,0,2014-03-26,18
32,admin.,SINGLE,university.degree,False,True,True,cellular,195,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2019-02-14,48.163,-85.764,2,2019,74445,0,0,2014-08-19,2
50,blue-collar,MARRIED,professional.course,True,True,False,cellular,157,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-04-26,41.755,-91.819,4,2018,57826,2,1,2014-06-28,1
26,blue-collar,MARRIED,basic.9y,False,True,True,cellular,531,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-07-26,49.092,-95.986,7,2018,51767,1,1,2014-05-14,31
39,technician,SINGLE,professional.course,False,True,False,cellular,512,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-05-21,45.352,-84.408,5,2015,104095,1,1,2014-09-16,17
45,admin.,MARRIED,high.school,False,True,False,cellular,155,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-09-09,34.76,-89.842,9,2018,78645,2,0,2014-01-02,26
33,blue-collar,MARRIED,basic.9y,False,True,False,cellular,263,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-03-03,41.986,-84.621,3,2016,152459,0,0,2014-05-03,24
37,blue-collar,MARRIED,basic.4y,False,True,False,cellular,204,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-10-27,38.294,-82.762,10,2015,86321,0,2,2014-01-22,3
36,blue-collar,MARRIED,basic.9y,False,True,False,cellular,98,1,,2,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2017-05-10,33.133,-77.444,5,2017,145451,1,2,2014-05-07,12
36,blue-collar,MARRIED,basic.9y,False,True,False,cellular,82,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-03-25,34.354,-80.297,3,2017,85888,2,2,2014-07-08,26
36,blue-collar,MARRIED,basic.9y,False,True,False,cellular,31,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2015-08-08,49.147,-68.526,8,2015,77463,1,2,2014-10-30,31
35,admin.,SINGLE,high.school,False,False,False,cellular,923,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,True,2019-02-09,38.697,-78.212,2,2019,45608,0,1,2014-01-03,30
36,blue-collar,MARRIED,basic.4y,False,True,True,cellular,92,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2016-06-10,41.931,-78.353,6,2016,14752,1,2,2014-06-29,16
43,blue-collar,MARRIED,basic.4y,False,True,False,cellular,47,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-03-22,39.942,-74.552,3,2019,82971,2,1,2014-06-11,9
34,admin.,SINGLE,basic.6y,False,False,False,cellular,22,11,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-04-10,49.297,-122.42,4,2018,51216,1,1,2014-04-13,28
30,entrepreneur,DIVORCED,basic.6y,False,False,True,cellular,149,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-08-17,39.542,-69.313,8,2018,142204,0,2,2014-12-29,11
54,blue-collar,MARRIED,basic.9y,True,False,False,cellular,98,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-10-15,45.109,-73.015,10,2015,86251,2,1,2014-01-30,16
32,admin.,MARRIED,university.degree,False,True,False,cellular,62,6,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-07-27,45.972,-87.163,7,2016,97720,1,0,2014-02-24,25
36,blue-collar,SINGLE,university.degree,True,False,False,cellular,203,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-07-23,37.033,-88.518,7,2016,93811,0,2,2014-10-18,22
24,services,SINGLE,high.school,True,True,False,cellular,689,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-07-03,36.212,-110.174,7,2018,31074,1,0,2014-09-28,10
29,blue-collar,MARRIED,basic.6y,False,False,False,cellular,102,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-08-07,25.128,-111.19,8,2015,69637,0,1,2014-11-29,17
39,technician,MARRIED,professional.course,False,True,False,cellular,191,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2018-07-22,43.678,-78.583,7,2018,111777,1,0,2014-01-28,3
36,admin.,SINGLE,high.school,False,True,False,cellular,27,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2019-05-14,37.493,-77.238,5,2019,151585,0,2,2014-11-19,15
28,admin.,SINGLE,high.school,False,True,False,cellular,203,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-01-09,25.141,-98.603,1,2016,79640,0,2,2014-10-24,20
36,admin.,SINGLE,high.school,False,True,True,cellular,277,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-04-09,42.073,-97.163,4,2015,48471,2,2,2014-08-07,18
30,technician,SINGLE,university.degree,True,True,False,cellular,722,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-16,44.617,-100.346,10,2018,19790,1,0,2014-08-14,5
36,technician,MARRIED,professional.course,False,True,False,cellular,449,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-01-26,31.699,-115.085,1,2016,71583,0,0,2014-02-14,11
41,management,MARRIED,high.school,False,True,False,telephone,224,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-12-09,38.33,-104.141,12,2018,38960,2,0,2014-04-21,7
30,services,SINGLE,high.school,False,True,False,cellular,189,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-04-09,27.579,-106.289,4,2017,11513,0,0,2014-05-10,28
39,services,MARRIED,high.school,False,True,False,telephone,45,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-11-03,40.743,-78.417,11,2015,116657,0,0,2014-04-04,23
36,blue-collar,MARRIED,basic.4y,True,True,False,cellular,248,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-05,39.626,-92.188,10,2018,60966,0,1,2014-09-05,28
36,admin.,SINGLE,high.school,False,True,True,cellular,127,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-05-26,28.564,-81.379,5,2015,23783,2,0,2014-11-23,5
39,admin.,SINGLE,university.degree,False,False,False,cellular,189,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-09-08,32.781,-93.384,9,2015,48072,2,1,2014-04-09,23
40,blue-collar,MARRIED,basic.9y,False,True,True,cellular,549,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-05-25,38.572,-91.797,5,2015,133468,1,1,2014-05-21,19
30,admin.,SINGLE,professional.course,False,True,True,cellular,104,1,,1,FAILURE,-1.8,92.893,-46.2,1.79,50991,False,2018-10-04,42.956,-89.926,10,2018,115733,2,2,2014-05-31,19
40,entrepreneur,MARRIED,unknown,False,True,True,cellular,85,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-01-16,46.085,-90.97,1,2017,114288,0,1,2014-03-05,9
30,blue-collar,SINGLE,basic.9y,False,False,True,cellular,252,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-06-14,48.244,-75.675,6,2016,60791,0,0,2014-05-01,3
54,technician,SINGLE,university.degree,False,True,True,cellular,121,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-05-21,25.62,-123.075,5,2015,177401,0,0,2014-04-13,27
43,services,MARRIED,high.school,False,True,False,cellular,197,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2019-06-28,31.953,-107.441,6,2019,142286,1,1,2014-09-15,6
30,blue-collar,SINGLE,basic.9y,False,True,False,cellular,348,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-04-14,35.633,-91.669,4,2016,21719,0,1,2014-01-29,1
57,retired,DIVORCED,high.school,False,True,True,cellular,265,5,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-04-04,42.688,-107.471,4,2016,97795,2,0,2014-01-12,32
54,technician,SINGLE,university.degree,False,True,False,cellular,333,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-01-18,30.444,-117.718,1,2018,157588,1,1,2014-12-29,4
40,blue-collar,MARRIED,unknown,False,True,False,cellular,25,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2018-10-02,39.678,-118.585,10,2018,162620,2,1,2014-11-30,24
38,blue-collar,SINGLE,basic.9y,False,True,False,cellular,623,1,10,1,SUCCESS,-1.8,92.893,-46.2,1.327,50991,True,2018-05-25,42.126,-98.314,5,2018,48114,1,2,2014-10-15,27
32,admin.,MARRIED,high.school,False,False,False,cellular,84,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2018-09-30,40.234,-124.459,9,2018,124875,1,2,2014-02-17,17
40,blue-collar,MARRIED,unknown,False,True,False,cellular,131,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2015-08-24,37.513,-98.504,8,2015,23057,0,1,2014-08-22,18
32,admin.,MARRIED,high.school,False,True,False,cellular,132,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2015-08-11,45.968,-118.388,8,2015,69220,0,0,2014-10-15,10
32,admin.,MARRIED,high.school,False,False,False,cellular,104,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2016-11-30,42.077,-69.707,11,2016,129972,0,0,2014-02-15,10
45,admin.,SINGLE,high.school,False,True,False,cellular,19,1,,1,FAILURE,-1.8,92.893,-46.2,1.327,50991,False,2018-06-14,43.9,-124.22,6,2018,62275,2,2,2014-07-01,16
32,admin.,MARRIED,high.school,False,False,False,cellular,187,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2017-02-17,46.972,-96.029,2,2017,178655,0,0,2014-12-19,23
33,entrepreneur,SINGLE,university.degree,False,False,False,cellular,197,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.79,50991,False,2015-07-08,27.37,-111.625,7,2015,55398,0,2,2014-01-19,6
41,blue-collar,MARRIED,basic.9y,False,True,True,cellular,50,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.327,50991,False,2016-07-19,31.925,-77.442,7,2016,128798,0,2,2014-12-01,14
